Date;Year;Month;Day;Weekday;Name;Type;Details
05/03/2008;2008;3;5;Wednesday;Maha Shivaratri;Hindu Holiday; 
07/03/2008;2008;3;7;Friday;Employee Appreciation Day;Observance; 
09/03/2008;2008;3;9;Sunday;Daylight Saving Time starts;Clock change/Daylight Saving Time; 
15/03/2008;2008;3;15;Saturday;St. Patrick's Day;Observance, Christian; 
16/03/2008;2008;3;16;Sunday;Palm Sunday;Christian; 
17/03/2008;2008;3;17;Monday;Evacuation Day;State holiday;Massachusetts*
20/03/2008;2008;3;20;Thursday;Maundy Thursday;Christian; 
20/03/2008;2008;3;20;Thursday;The Prophet's Birthday;Muslim; 
20/03/2008;2008;3;20;Thursday;March Equinox;Season; 
21/03/2008;2008;3;21;Friday;Holi;Hindu Holiday; 
21/03/2008;2008;3;21;Friday;Purim;Jewish holiday; 
21/03/2008;2008;3;21;Friday;Good Friday;State holiday;CT, DE, HI, IN, KY, LA, NC, ND, NJ, TN, TX***
22/03/2008;2008;3;22;Saturday;Holy Saturday;Christian; 
23/03/2008;2008;3;23;Sunday;Easter Sunday;Observance, Christian; 
24/03/2008;2008;3;24;Monday;Easter Monday;Observance, Christian; 
25/03/2008;2008;3;25;Tuesday;Maryland Day;Local observance;Maryland
26/03/2008;2008;3;26;Wednesday;Prince Jonah Kuhio Kalanianaole Day;State holiday;Hawaii
31/03/2008;2008;3;31;Monday;Seward's Day;State holiday;Alaska
31/03/2008;2008;3;31;Monday;César Chávez Day;State holiday;CA*, CO***, TX***
02/04/2008;2008;4;2;Wednesday;Pascua Florida Day;Local observance;Florida
06/04/2008;2008;4;6;Sunday;National Tartan Day;Observance; 
08/04/2008;2008;4;8;Tuesday;National Library Workers' Day;Observance; 
15/04/2008;2008;4;15;Tuesday;Tax Day;Observance; 
15/04/2008;2008;4;15;Tuesday;Father Damien Day;Local observance;Hawaii
16/04/2008;2008;4;16;Wednesday;Emancipation Day;State holiday;DC
20/04/2008;2008;4;20;Sunday;Passover (first day);Jewish holiday; 
21/04/2008;2008;4;21;Monday;Patriot's Day;State holiday;Maine, Massachusetts
21/04/2008;2008;4;21;Monday;San Jacinto Day;State holiday;Texas
21/04/2008;2008;4;21;Monday;Boston Marathon;Sporting event; 
22/04/2008;2008;4;22;Tuesday;Oklahoma Day;Local observance;Oklahoma
23/04/2008;2008;4;23;Wednesday;Administrative Professionals Day;Observance; 
24/04/2008;2008;4;24;Thursday;Take our Daughters and Sons to Work Day;Observance; 
25/04/2008;2008;4;25;Friday;Orthodox Good Friday;Orthodox; 
25/04/2008;2008;4;25;Friday;Arbor Day;State holiday;Nebraska
26/04/2008;2008;4;26;Saturday;Orthodox Holy Saturday;Orthodox; 
26/04/2008;2008;4;26;Saturday;Confederate Heroes' Day;Local observance;Florida
27/04/2008;2008;4;27;Sunday;Last Day of Passover;Jewish holiday; 
27/04/2008;2008;4;27;Sunday;Orthodox Easter;Orthodox; 
28/04/2008;2008;4;28;Monday;Orthodox Easter Monday;Orthodox; 
28/04/2008;2008;4;28;Monday;Confederate Memorial Day;State holiday;Alabama
28/04/2008;2008;4;28;Monday;Confederate Memorial Day;State holiday;Mississippi
28/04/2008;2008;4;28;Monday;Confederate Heroes' Day;State holiday;Georgia
01/05/2008;2008;5;1;Thursday;Ascension Day;Christian; 
01/05/2008;2008;5;1;Thursday;Yom HaShoah;Jewish commemoration; 
01/05/2008;2008;5;1;Thursday;Law Day;Observance; 
01/05/2008;2008;5;1;Thursday;Loyalty Day;Observance; 
01/05/2008;2008;5;1;Thursday;National Day of Prayer;Observance; 
01/05/2008;2008;5;1;Thursday;Lei Day;Local observance;Hawaii
02/05/2008;2008;5;2;Friday;Kentucky Oaks;Sporting event; 
03/05/2008;2008;5;3;Saturday;Kentucky Derby;Sporting event; 
04/05/2008;2008;5;4;Sunday;Kent State Shootings Remembrance;Local observance;Ohio
04/05/2008;2008;5;4;Sunday;Rhode Island Independence Day;Local observance;Rhode Island
05/05/2008;2008;5;5;Monday;Cinco de Mayo;Observance; 
06/05/2008;2008;5;6;Tuesday;National Nurses Day;Observance; 
06/05/2008;2008;5;6;Tuesday;Primary Election Day;State holiday;Indiana
08/05/2008;2008;5;8;Thursday;Yom Ha'atzmaut;Jewish holiday; 
08/05/2008;2008;5;8;Thursday;Truman Day;State holiday;Missouri
08/05/2008;2008;5;8;Thursday;Victory in Europe Day;Observance; 
09/05/2008;2008;5;9;Friday;Confederate Memorial Day observed;State holiday;South Carolina
10/05/2008;2008;5;10;Saturday;Confederate Memorial Day;State holiday;North Carolina, South Carolina
11/05/2008;2008;5;11;Sunday;Pentecost;Christian; 
11/05/2008;2008;5;11;Sunday;Mother's Day;Observance; 
12/05/2008;2008;5;12;Monday;Whit Monday;Christian; 
13/05/2008;2008;5;13;Tuesday;Primary Election Day;State holiday;West Virginia
15/05/2008;2008;5;15;Thursday;Peace Officers Memorial Day;Observance; 
16/05/2008;2008;5;16;Friday;National Defense Transportation Day;Observance; 
17/05/2008;2008;5;17;Saturday;Armed Forces Day;Observance; 
17/05/2008;2008;5;17;Saturday;Preakness Stakes;Sporting event; 
18/05/2008;2008;5;18;Sunday;Trinity Sunday;Christian; 
22/05/2008;2008;5;22;Thursday;Corpus Christi;Christian; 
22/05/2008;2008;5;22;Thursday;National Maritime Day;Observance; 
23/05/2008;2008;5;23;Friday;Lag BaOmer;Jewish holiday; 
25/05/2008;2008;5;25;Sunday;National Missing Children's Day;Observance; 
26/05/2008;2008;5;26;Monday;Memorial Day;Federal Holiday; 
26/05/2008;2008;5;26;Monday;Jefferson Davis' Birthday;Local observance;Mississippi
01/06/2008;2008;6;1;Sunday;Statehood Day;Local observance;Kentucky, Tennessee
02/06/2008;2008;6;2;Monday;Jefferson Davis' Birthday;State holiday;Alabama
03/06/2008;2008;6;3;Tuesday;Jefferson Davis' Birthday;Local observance;Florida
06/06/2008;2008;6;6;Friday;D-Day;Observance; 
07/06/2008;2008;6;7;Saturday;Belmont Stakes;Sporting event; 
09/06/2008;2008;6;9;Monday;Shavuot;Jewish holiday; 
11/06/2008;2008;6;11;Wednesday;Kamehameha Day;State holiday;Hawaii
14/06/2008;2008;6;14;Saturday;Army Birthday;Observance; 
14/06/2008;2008;6;14;Saturday;Flag Day;Observance; 
15/06/2008;2008;6;15;Sunday;Father's Day;Observance; 
17/06/2008;2008;6;17;Tuesday;Bunker Hill Day;State holiday;Massachusetts
19/06/2008;2008;6;19;Thursday;Juneteenth;Local observance;All except AZ, HI, MD, MT, ND, NH, SD, TX, UT
19/06/2008;2008;6;19;Thursday;Emancipation Day;State holiday;Texas
20/06/2008;2008;6;20;Friday;June Solstice;Season; 
20/06/2008;2008;6;20;Friday;West Virginia Day;State holiday;West Virginia
20/06/2008;2008;6;20;Friday;American Eagle Day;Observance; 
04/07/2008;2008;7;4;Friday;Independence Day;Federal Holiday; 
13/07/2008;2008;7;13;Sunday;Nathan Bedford Forrest Day;Local observance;Tennessee
14/07/2008;2008;7;14;Monday;Bastille Day;Observance; 
24/07/2008;2008;7;24;Thursday;Pioneer Day;State holiday;Utah
27/07/2008;2008;7;27;Sunday;Parents' Day;Observance; 
27/07/2008;2008;7;27;Sunday;National Korean War Veterans Armistice Day;Observance; 
31/07/2008;2008;7;31;Thursday;Isra and Mi'raj;Muslim; 
01/08/2008;2008;8;1;Friday;Colorado Day;Local observance;Colorado
04/08/2008;2008;8;4;Monday;Coast Guard Birthday;Observance; 
07/08/2008;2008;8;7;Thursday;Purple Heart Day;Observance; 
10/08/2008;2008;8;10;Sunday;Tisha B'Av;Jewish holiday; 
11/08/2008;2008;8;11;Monday;Victory Day;State holiday;Rhode Island
15/08/2008;2008;8;15;Friday;Assumption of Mary;Christian; 
15/08/2008;2008;8;15;Friday;Hawaii Statehood Day;State holiday;Hawaii
15/08/2008;2008;8;15;Friday;Bennington Battle Day observed;State holiday;Vermont
16/08/2008;2008;8;16;Saturday;Raksha Bandhan;Hindu Holiday; 
16/08/2008;2008;8;16;Saturday;Bennington Battle Day;State holiday;Vermont
19/08/2008;2008;8;19;Tuesday;National Aviation Day;Observance; 
21/08/2008;2008;8;21;Thursday;Senior Citizens Day;Observance; 
23/08/2008;2008;8;23;Saturday;Janmashtami;Hindu Holiday; 
26/08/2008;2008;8;26;Tuesday;Women's Equality Day;Observance; 
27/08/2008;2008;8;27;Wednesday;Lyndon Baines Johnson Day;State holiday;Texas
01/09/2008;2008;9;1;Monday;Labor Day;Federal Holiday; 
02/09/2008;2008;9;2;Tuesday;Ramadan Starts;Muslim; 
03/09/2008;2008;9;3;Wednesday;Ganesh Chaturthi;Hindu Holiday; 
06/09/2008;2008;9;6;Saturday;Carl Garner Federal Lands Cleanup Day;Observance; 
07/09/2008;2008;9;7;Sunday;National Grandparents Day;Observance; 
09/09/2008;2008;9;9;Tuesday;California Admission Day;Local observance;California
11/09/2008;2008;9;11;Thursday;Patriot Day;Observance; 
17/09/2008;2008;9;17;Wednesday;Constitution Day and Citizenship Day;Observance; 
18/09/2008;2008;9;18;Thursday;Air Force Birthday;Observance; 
19/09/2008;2008;9;19;Friday;National POW/MIA Recognition Day;Observance; 
22/09/2008;2008;9;22;Monday;September Equinox;Season; 
22/09/2008;2008;9;22;Monday;Emancipation Day;Local observance;Ohio
26/09/2008;2008;9;26;Friday;Native American Day;Local observance;California
27/09/2008;2008;9;27;Saturday;Lailat al-Qadr;Muslim; 
28/09/2008;2008;9;28;Sunday;Gold Star Mother's Day;Observance; 
29/09/2008;2008;9;29;Monday;Navratri;Hindu Holiday; 
30/09/2008;2008;9;30;Tuesday;Rosh Hashana;State holiday;Texas***
30/09/2008;2008;9;30;Tuesday;Rosh Hashana;Jewish holiday; 
02/10/2008;2008;10;2;Thursday;Eid al-Fitr;Muslim; 
04/10/2008;2008;10;4;Saturday;Feast of St Francis of Assisi;Christian; 
06/10/2008;2008;10;6;Monday;Child Health Day;Observance; 
09/10/2008;2008;10;9;Thursday;Dussehra;Hindu Holiday; 
09/10/2008;2008;10;9;Thursday;Leif Erikson Day;Observance; 
09/10/2008;2008;10;9;Thursday;Yom Kippur;Jewish holiday; 
09/10/2008;2008;10;9;Thursday;Yom Kippur;State holiday;Texas***
12/10/2008;2008;10;12;Sunday;Chicago Marathon;Sporting event; 
13/10/2008;2008;10;13;Monday;Navy Birthday;Observance; 
13/10/2008;2008;10;13;Monday;Columbus Day;Federal Holiday;All except AK, AR, HI, MI, NV
13/10/2008;2008;10;13;Monday;Native Americans' Day;Local observance;South Dakota
13/10/2008;2008;10;13;Monday;Indigenous People's Day;Local observance;California*
14/10/2008;2008;10;14;Tuesday;First Day of Sukkot;Jewish holiday; 
15/10/2008;2008;10;15;Wednesday;White Cane Safety Day;Observance; 
16/10/2008;2008;10;16;Thursday;Boss's Day;Observance; 
17/10/2008;2008;10;17;Friday;Alaska Day observed;State holiday;Alaska
18/10/2008;2008;10;18;Saturday;Alaska Day;State holiday;Alaska
18/10/2008;2008;10;18;Saturday;Sweetest Day;Observance;13 states
20/10/2008;2008;10;20;Monday;Last Day of Sukkot;Jewish holiday; 
21/10/2008;2008;10;21;Tuesday;Shmini Atzeret;Jewish holiday; 
22/10/2008;2008;10;22;Wednesday;Simchat Torah;Jewish holiday; 
28/10/2008;2008;10;28;Tuesday;Diwali/Deepavali;Observance, Hinduism; 
31/10/2008;2008;10;31;Friday;Halloween;Observance; 
31/10/2008;2008;10;31;Friday;Nevada Day;State holiday;Nevada
01/11/2008;2008;11;1;Saturday;All Saints' Day;Christian; 
02/11/2008;2008;11;2;Sunday;All Souls' Day;Christian; 
02/11/2008;2008;11;2;Sunday;Daylight Saving Time ends;Clock change/Daylight Saving Time; 
02/11/2008;2008;11;2;Sunday;New York City Marathon;Sporting event; 
04/11/2008;2008;11;4;Tuesday;Election Day (General Election);Observance; 
04/11/2008;2008;11;4;Tuesday;Election Day;State holiday;12 states
06/11/2008;2008;11;6;Thursday;Return Day;State holiday;Delaware*
10/11/2008;2008;11;10;Monday;Marine Corps Birthday;Observance; 
11/11/2008;2008;11;11;Tuesday;Veterans Day;Federal Holiday; 
27/11/2008;2008;11;27;Thursday;Thanksgiving Day;Federal Holiday; 
28/11/2008;2008;11;28;Friday;Presidents' Day;State holiday;New Mexico
28/11/2008;2008;11;28;Friday;Day After Thanksgiving;State holiday;19 states
28/11/2008;2008;11;28;Friday;Family Day;State holiday;Nevada
28/11/2008;2008;11;28;Friday;Acadian Day;State holiday;Louisiana
28/11/2008;2008;11;28;Friday;Black Friday;Observance; 
28/11/2008;2008;11;28;Friday;American Indian Heritage Day;State holiday;Maryland
30/11/2008;2008;11;30;Sunday;First Sunday of Advent;Christian; 
01/12/2008;2008;12;1;Monday;Cyber Monday;Observance; 
01/12/2008;2008;12;1;Monday;Rosa Parks Day;Local observance;Ohio
06/12/2008;2008;12;6;Saturday;St Nicholas Day;Observance; 
07/12/2008;2008;12;7;Sunday;Pearl Harbor Remembrance Day;Observance; 
08/12/2008;2008;12;8;Monday;Feast of the Immaculate Conception;Christian; 
09/12/2008;2008;12;9;Tuesday;Eid al-Adha;Muslim; 
12/12/2008;2008;12;12;Friday;Feast of Our Lady of Guadalupe;Christian; 
13/12/2008;2008;12;13;Saturday;National Guard Birthday;Observance; 
15/12/2008;2008;12;15;Monday;Bill of Rights Day;Observance; 
17/12/2008;2008;12;17;Wednesday;Pan American Aviation Day;Observance; 
17/12/2008;2008;12;17;Wednesday;Wright Brothers Day;Observance; 
21/12/2008;2008;12;21;Sunday;December Solstice;Season; 
22/12/2008;2008;12;22;Monday;Chanukah/Hanukkah (first day);Jewish holiday; 
24/12/2008;2008;12;24;Wednesday;Christmas Eve;Observance, Christian; 
24/12/2008;2008;12;24;Wednesday;Christmas Eve;State holiday;Texas
25/12/2008;2008;12;25;Thursday;Christmas Day;Federal Holiday; 
26/12/2008;2008;12;26;Friday;Kwanzaa (first day);Observance; 
26/12/2008;2008;12;26;Friday;Day After Christmas Day;State holiday;Texas
26/12/2008;2008;12;26;Friday;Washington's Birthday;State holiday;Indiana
29/12/2008;2008;12;29;Monday;Last Day of Chanukah;Jewish holiday; 
29/12/2008;2008;12;29;Monday;Muharram;Muslim; 
31/12/2008;2008;12;31;Wednesday;New Year's Eve;Observance; 
